appid,genre
2402740,Indie
2402740,Simulation
2402740,Strategy
2444750,Action
2444750,Adventure
2444750,Indie
2444750,RPG
2202770,Action
2202770,Casual
2202770,Indie
2202770,RPG
1737980,Action
1737980,Indie
1598710,Simulation
1598710,Early Access
3862640,Action
3862640,Indie
3862640,RPG
3862640,Strategy
3685170,Casual
3685170,Indie
3600250,Casual
3600250,Indie
3600250,Simulation
3600250,Strategy
3385370,Action
3385370,Indie
3214430,Action
3214430,Adventure
3214430,Massively Multiplayer
3214430,Racing
3214430,RPG
3214430,Strategy
3214430,Free To Play
2402720,Action
2402720,Casual
2402720,Indie
2202750,Action
2202750,Indie
2598560,Adventure
2598560,Indie
2598560,RPG
2598560,Strategy
1724490,Action
1724490,Adventure
1724490,Indie
1520900,Casual
1520900,Indie
1520900,Simulation
1520900,Strategy
1520900,Early Access
1340140,Adventure
3862620,Adventure
3862620,Casual
3862620,RPG
3685160,Action
3685160,Indie
3685160,RPG
3385360,Action
3214400,Action
3214400,Adventure
3214400,Indie
3214400,RPG
2402710,Indie
2402710,Strategy
2402710,Free To Play
2402710,Early Access
2444710,Adventure
2444710,Free To Play
2202720,Action
2202720,Adventure
2202720,Indie
1737920,Adventure
1737920,Casual
1665200,Indie
1665200,Simulation
1788950,Casual
3685120,Action
3685120,Casual
3685120,Indie
3685120,Strategy
3385350,Action
3385350,Casual
3385350,Indie
3214390,Action
3214390,Adventure
3214390,Indie
2202710,Adventure
2202710,Indie
2202710,RPG
2598490,Indie
3862550,Indie
3862550,Strategy
3685060,Action
3685060,Adventure
3685060,Indie
3685060,Free To Play
3214380,Action
3214380,Casual
3214380,Indie
2444660,Adventure
2444660,Indie
2202690,Casual
2202690,Indie
2202690,RPG
2202690,Strategy
2598480,Adventure
2598480,Indie
1543320,Action
1543320,Casual
1543320,Simulation
1543320,Strategy
1461140,Action
3862530,Adventure
3862530,Indie
3600200,Action
3600200,Adventure
3600200,Casual
3600200,Indie
3600200,Simulation
3385300,Casual
3385300,Indie
3385300,Simulation
3214360,Casual
2402650,Action
2402650,Adventure
2402650,Indie
2598450,Action
2598450,Adventure
2598450,Casual
2598450,Indie
2598450,Massively Multiplayer
2598450,RPG
2598450,Simulation
1737870,Adventure
1737870,Casual
1737870,Indie
1737870,RPG
1737870,Early Access
1598660,Action
1598660,Adventure
1598660,Casual
1598660,Indie
1598660,RPG
1598660,Strategy
3862520,Casual
3862520,Indie
3862520,Free To Play
3385260,Casual
3385260,Indie
3385260,Simulation
2402640,Casual
2444610,Action
2444610,Indie
2444610,RPG
2202590,Action
2202590,RPG
2598410,Action
2598410,Indie
1737840,Casual
1737840,Indie
1737840,RPG
1737840,Simulation
1737840,Early Access
1724470,RPG
1520880,Indie
1520880,Strategy
1905950,Casual
1905950,Indie
1905950,RPG
1905950,Free To Play
2002410,Adventure
2002410,Free To Play
2002410,Indie
3685030,Casual
3685030,Indie
3385250,Casual
2402630,Adventure
2402630,Casual
2402630,Indie
2402630,Simulation
2402630,Early Access
2444600,Strategy
2444600,Early Access
2202580,Action
2202580,Adventure
2202580,Indie
2598340,Adventure
1409840,Simulation
1409840,Strategy
1409840,Early Access
1665190,Casual
1665190,Indie
1665190,Simulation
1665190,Strategy
1580010,Action
1580010,Adventure
1580010,Casual
1580010,Indie
1788940,Casual
3862440,Casual
3862440,Simulation
3600150,Adventure
3600150,Casual
3600150,Indie
3685020,Casual
3385240,Casual
3385240,Indie
2402620,Casual
2402620,Early Access
2202510,Adventure
2202510,Casual
2444540,Casual
2444540,Indie
1737760,Adventure
1737760,Casual
1737760,Indie
3862340,Casual
3684920,Action
3684920,Indie
3600120,Casual
2444530,Action
2444530,Indie
2444530,Racing
2444530,Sports
2444530,Early Access
2202500,Casual
2202500,Indie
2202500,Simulation
2598310,Adventure
2598310,Indie
1543290,Casual
1543290,Indie
1461130,Adventure
1461130,Casual
1461130,Free To Play
1461130,Indie
1461130,Early Access
3684910,Casual
3684910,Indie
3600070,Casual
3600070,Indie
3600070,Simulation
3385160,Action
3385160,Adventure
3385160,Indie
3385160,RPG
2444520,Adventure
2444520,Indie
2444520,RPG
2202480,Indie
2202480,Strategy
2202480,Early Access
2598300,Adventure
2598300,Casual
2598300,Simulation
1842890,Casual
3600050,Casual
3600050,Indie
3600050,Sports
2444480,Casual
2444480,Indie
2202470,Action
3862000,Action
3862000,Adventure
3862000,Indie
3599990,Action
3599990,Free To Play
3214220,Action
2598190,Action
2598190,Indie
2202400,Action
2202400,Indie
2202400,Early Access
2067950,Indie
2067950,Racing
2067950,Simulation
3861980,Action
3684830,Action
3684830,Adventure
3684830,Indie
3684830,RPG
3684830,Early Access
2444420,Action
2444420,Adventure
2444420,Indie
2598120,Casual
2598120,Indie
2598120,RPG
1737620,Adventure
1737620,Indie
1543280,Simulation
1543280,Strategy
1461110,Casual
1461110,Indie
3861930,Indie
3861930,Early Access
3214180,Action
3214180,Casual
3214180,Indie
3214180,RPG
3214180,Early Access
3684820,Action
3684820,Massively Multiplayer
3684820,RPG
3684820,Strategy
3684820,Free To Play
2402450,Action
2402450,Indie
2402450,Massively Multiplayer
2402450,Free To Play
2598110,Action
2598110,Adventure
2598110,Indie
1737600,Action
1737600,RPG
1737600,Early Access
3214170,Casual
3214170,Indie
2202360,Adventure
2202360,Casual
2202360,Indie
2444370,Casual
2444370,Indie
2444370,Strategy
2598090,Action
2598090,Casual
2598090,RPG
2598090,Simulation
2598090,Strategy
1520840,Casual
1520840,RPG
1520840,Free To Play
1520840,Early Access
3684800,Casual
3684800,Indie
3684800,Strategy
3684800,Early Access
3384900,Action
3384900,Casual
3384900,Indie
3384900,Simulation
3214120,Casual
3214120,Indie
3214120,Strategy
3214120,Free To Play
2402310,Action
2402310,Adventure
2402310,Indie
2402310,RPG
2444350,Action
2444350,Indie
2202340,Casual
2202340,Free To Play
2598080,Action
2598080,Casual
2598080,Indie
2598080,Racing
2598080,Simulation
1737530,Action
1737530,Adventure
1737530,Indie
1665170,Action
1665170,Adventure
1579920,Casual
1579920,Indie
1788920,Casual
1788920,Simulation
1788920,Strategy
3384890,Adventure
3384890,Indie
3384890,Free To Play
2402280,Adventure
2402280,Casual
2402280,Indie
2402280,RPG
2598070,Action
2598070,Indie
2067940,Indie
2067940,Simulation
3599850,Adventure
3599850,Casual
3599850,Indie
3599850,RPG
3384880,Indie
3384880,Simulation
3384880,Strategy
3214070,Action
3214070,Casual
3214070,Indie
3214070,Free To Play
2402270,Action
2402270,Adventure
2444290,Action
2444290,Adventure
2444290,Casual
2444290,Indie
2444290,Strategy
2598050,Casual
2598050,Indie
1737510,Casual
1737510,Indie
1737510,RPG
1724440,Action
1724440,Casual
1724440,Simulation
1724440,Strategy
1724440,Early Access
1543270,Free To Play
1543270,Massively Multiplayer
1543270,RPG
1543270,Strategy
1253710,Indie
1253710,Simulation
1253710,Strategy
1461100,Indie
1461100,Simulation
1461100,Sports
1461100,Strategy
3384860,Action
3384860,Adventure
3214000,Adventure
3214000,Casual
3214000,RPG
3214000,Strategy
3214000,Free To Play
2202270,Action
2444250,Action
2444250,Casual
2444250,Indie
2598030,Casual
2598030,Simulation
2598030,Strategy
1737480,Action
3684710,Casual
3684710,Indie
3684710,Simulation
3384840,Adventure
3384840,Casual
3384840,Indie
3384840,Simulation
2202240,Action
2202240,Adventure
3213960,Action
3213960,Adventure
3213960,Indie
2444230,Casual
2444230,Indie
2444230,Simulation
2598020,Action
2598020,Adventure
2598020,Casual
2598020,Indie
2598020,Massively Multiplayer
2598020,RPG
1598600,Adventure
1598600,Casual
1598600,Indie
1520830,Action
1520830,Adventure
1520830,Casual
1520830,Indie
1520830,RPG
1520830,Simulation
1520830,Strategy
1905900,Action
1905900,Free To Play
1905900,Indie
1905900,Racing
2002280,Action
2002280,Indie
2002280,Early Access
3861820,Adventure
3861820,Indie
3684700,Adventure
3684700,Casual
3684700,RPG
2402200,Casual
2402200,Indie
3213950,Adventure
3213950,Indie
3213950,RPG
2444210,Indie
2444210,RPG
2202220,Casual
2202220,Indie
2202220,Simulation
2202220,Free To Play
2597970,Action
2597970,Adventure
2597970,Indie
1665130,Action
1665130,Casual
1737460,Action
1737460,Adventure
1737460,Indie
1737460,Simulation
1737460,Strategy
1378670,Casual
1378670,Free To Play
1378670,Indie
1579890,Adventure
1579890,Indie
1579890,RPG
1579890,Strategy
1579890,Early Access
1788910,Casual
1788910,Simulation
1788910,Strategy
3861800,Casual
3861800,Indie
3861800,Early Access
3684690,Casual
3684690,Indie
3684690,Simulation
3599800,Casual
3599800,Indie
2402170,Indie
2402170,Simulation
2444180,Casual
2067930,Action
2067930,Casual
2067930,Free To Play
3384740,Adventure
3384740,Indie
3384740,Free To Play
2402100,Casual
2402100,Indie
2444160,Action
2444160,Adventure
2444160,Casual
2444160,Indie
2202150,Adventure
2202150,Casual
2202150,Simulation
2202150,Early Access
2597880,Action
2597880,Adventure
2597880,Sports
1737440,Action
1737440,Indie
1737440,Simulation
1724420,Action
1543240,Action
1543240,Casual
1543240,Indie
1253690,Indie
1461090,Adventure
1461090,Casual
1461090,Indie
1461090,Simulation
3684610,Action
3684610,Indie
3684610,Simulation
3384720,Action
3384720,Adventure
3384720,Casual
3384720,Indie
3384720,Massively Multiplayer
2444140,Adventure
2444140,Indie
2444140,RPG
2202120,Action
2202120,Adventure
2202120,Strategy
1737400,Action
3861720,Action
3861720,Adventure
3861720,Casual
3861720,Indie
3599700,Action
3213850,Action
3213850,Adventure
3213850,Casual
3213850,Indie
3213850,RPG
3213850,Simulation
3213850,Sports
3213850,Free To Play
2202110,Casual
2202110,Indie
2202110,Simulation
2597810,Action
2597810,Adventure
2597810,Indie
2597810,RPG
2597810,Early Access
1598590,Casual
1598590,Indie
1598590,Strategy
1737380,Indie
1737380,Strategy
1520810,Action
1520810,Free To Play
2002270,Strategy
3384610,Action
3384610,Casual
3384610,Indie
3384610,Simulation
3384610,Sports
3384610,Software Training
3213810,Casual
3213810,Indie
2402070,Action
2444060,Indie
2444060,Simulation
2202070,Action
2202070,Casual
2202070,Indie
2597710,Action
2597710,Adventure
2597710,Indie
1665070,Action
1665070,Indie
1665070,Strategy
1665070,Early Access
1579880,Action
1579880,RPG
1579880,Strategy
1788900,Casual
1788900,Simulation
1788900,Strategy
3861700,Adventure
3861700,Simulation
3599670,Indie
3599670,Simulation
3599670,Strategy
3384580,Adventure
2444010,Action
2444010,Indie
2202010,Casual
2202010,Indie
2202010,Strategy
2597660,Action
2597660,Casual
2067920,Action
2067920,Casual
2067920,RPG
2067920,Strategy
1737280,Action
1737280,Adventure
1737280,Casual
1737280,Indie
1737280,Simulation
2443990,Casual
1534850,Adventure
1534850,Indie
1598580,Action
1598580,Casual
1598580,Indie
1598580,RPG
1598580,Simulation
3599510,Casual
3599510,Indie
2597620,Sports
3013910,Action
3013910,Adventure
3013910,Casual
3013910,Indie
2201940,Action
2201940,Adventure
2201940,Casual
2201940,Indie
2201940,Simulation
2443980,Casual
2443980,Indie
2401970,Adventure
1905700,Adventure
1905700,Casual
1905700,Free To Play
1905700,Indie
1737240,Casual
1737240,Indie
1737240,RPG
1737240,Simulation
1409830,Action
1409830,RPG
1409830,Simulation
1409830,Strategy
3861600,Adventure
3861600,Casual
3861600,Indie
3861600,Sports
3013900,Action
3013900,Casual
3013900,Indie
3013900,RPG
2443960,Casual
2443960,Indie
2443960,Simulation
2443960,Early Access
2201930,Adventure
2201930,Casual
2201930,Indie
2201930,RPG
2201930,Simulation
1665060,Casual
1737220,Indie
1737220,Strategy
1579850,Action
1579850,Adventure
1579850,Casual
1579850,Indie
2067910,Casual
2067910,Indie
2067910,Strategy
3861590,Adventure
3861590,Indie
3861590,RPG
3861590,Free To Play
3599480,Adventure
3599480,Casual
3599480,Indie
3599480,RPG
3821940,Adventure
3821940,Casual
3821940,Indie
3821940,RPG
3013880,Indie
3013880,Simulation
2401920,Action
2401920,Adventure
2401920,Indie
2201910,Action
2201910,Adventure
2201910,RPG
2597600,Adventure
2597600,Casual
2597600,Indie
2597600,Strategy
1737200,Casual
1737200,Indie
1737200,Simulation
1737200,Strategy
1724390,Indie
1724390,Strategy
3861560,Casual
3861560,Indie
3599470,Action
3599470,Adventure
3599470,Indie
3013860,Adventure
3013860,Indie
2443910,Casual
2443910,Indie
2443910,Simulation
2201880,Casual
2201880,Indie
2201880,Simulation
2597590,Adventure
2597590,Casual
2597590,Indie
2597590,Simulation
1543150,Indie
1543150,Simulation
1543150,Strategy
1543150,Early Access
1737170,Action
1737170,Indie
1253650,Strategy
3821900,Action
3821900,Casual
3821900,Indie
3599460,Indie
2201840,Indie
2201840,Simulation
2597580,Adventure
2597580,Casual
1737150,Casual
1737150,Free To Play
1598560,Action
1598560,Adventure
1598560,Casual
1598560,Indie
1598560,Simulation
1598560,Strategy
1598560,Free To Play
3821890,Casual
3821890,Indie
3821890,Free To Play
3599440,Indie
3599440,RPG
2401810,Action
2401810,Indie
2401810,Simulation
2401810,Early Access
2443870,Action
2443870,Adventure
2443870,Casual
2201830,Action
2201830,Indie
2597570,Action
2597570,Adventure
2597570,Simulation
1737130,Action
1737130,Adventure
1737130,Casual
3861500,Action
3861500,Adventure
3861500,Casual
3861500,Indie
3861500,Free To Play
3821860,RPG
3821860,Simulation
3821860,Strategy
3013830,Adventure
3013830,Casual
3013830,Indie
3013830,Simulation
2597560,Action
2597560,Casual
2597560,Indie
2597560,Free To Play
3599390,Action
3599390,Simulation
2401740,Action
2401740,Indie
2401740,Strategy
2443840,Action
2443840,Simulation
2201810,Adventure
2201810,Casual
2201810,Indie
2201810,RPG
2201810,Strategy
1665050,Casual
1737110,Indie
1737110,Strategy
1737110,Early Access
1579800,Indie
2067900,Action
2067900,Casual
2401730,Casual
2401730,Indie
2401730,Massively Multiplayer
2401730,Simulation
2443820,Adventure
2443820,Indie
2201710,Action
2201710,Adventure
2201710,RPG
2597520,Simulation
1737100,Adventure
1534630,Casual
1534630,Indie
1724360,Indie
1724360,Early Access
3821790,Action
3821790,RPG
3599340,Casual
3599340,Indie
3599340,Simulation
3599340,Strategy
2401680,Casual
2401680,Indie
2401680,Simulation
2597500,Adventure
2597500,Casual
2597500,Indie
2597500,Racing
2597500,Simulation
1737070,Adventure
1737070,Casual
1737070,Indie
1737070,RPG
1543100,Casual
1461030,Action
1461030,Adventure
1461030,Casual
1461030,Sports
3861450,Casual
3861450,Indie
3861450,Strategy
3821780,Casual
3013740,Adventure
3013740,Indie
3013740,RPG
2401580,Casual
2401580,Indie
2401580,RPG
2401580,Simulation
2401580,Strategy
2201680,Action
2201680,Indie
2443790,Indie
2597480,Adventure
2597480,Indie
2597480,RPG
2597480,Simulation
1737050,Free To Play
1737050,Simulation
1737050,Strategy
1534610,Action
1534610,Adventure
1534610,Free To Play
1534610,Massively Multiplayer
1534610,Strategy
1598540,Adventure
1598540,Indie
1598540,RPG
1598540,Strategy
1598540,Free To Play
1520760,Indie
1520760,RPG
1520760,Strategy
3821590,Action
3821590,Adventure
3821590,Indie
3821590,Racing
3821590,Early Access
3861440,Adventure
3861440,Indie
3861440,Early Access
3599220,Action
3599220,Casual
3599220,Strategy
3599220,Free To Play
2443780,Casual
2443780,Indie
2443780,Simulation
2201660,Action
2201660,Adventure
2201660,Casual
2201660,Indie
2597470,Action
2597470,Early Access
1737010,Indie
1737010,Strategy
3861410,Indie
3861410,Simulation
3599160,Casual
3599160,Indie
3599160,Free To Play
2401460,Casual
2401460,Indie
3013700,Casual
3013700,Indie
3013700,Simulation
2443770,Adventure
2443770,Casual
2443770,Indie
2443770,Racing
2443770,Simulation
2443770,Early Access
2597460,RPG
2597460,Strategy
1665040,Casual
1736980,Action
1736980,Indie
1378500,Adventure
1378500,Massively Multiplayer
1378500,RPG
1378500,Strategy
1378500,Free To Play
1579780,Adventure
1579780,Casual
1579780,Indie
1579780,Strategy
3861330,Casual
3861330,Indie
3861330,Simulation
2401450,Action
2401450,Adventure
2401450,Casual
2401450,Indie
